"Org.Code","Org.Name","Service.Type","RCI","Index_Type"
"RBQ","LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",98.19,"Episode_Unadjusted"
"RA3","WESTON AREA HEALTH NHS TRUST","RCI(incl XBD)",98.51,"Episode_Unadjusted"
"RQ6","ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST","RCI(incl XBD)",98.07,"Episode_Unadjusted"
"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST","RCI(incl XBD)",98.69,"Episode_Unadjusted"
"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","RCI(incl XBD)",98.71,"Episode_Unadjusted"
"RPC","QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",98.77,"Episode_Unadjusted"
"RX9","EAST MIDLANDS AMBULANCE SERVICE NHS TRUST","RCI(incl XBD)",98.91,"Episode_Unadjusted"
"RA2","ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",99.6,"Episode_Unadjusted"
"RR1","HEART OF ENGLAND NHS FOUNDATION TRUST","RCI(incl XBD)",99.1,"Episode_Unadjusted"
"RAE","BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",100.35,"Episode_Unadjusted"
"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS TRUST","RCI(incl XBD)",99.09,"Episode_Unadjusted"
"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RCI(incl XBD)",99.09,"Episode_Unadjusted"
"RDE","COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST","RCI(incl XBD)",99.21,"Episode_Unadjusted"
"RQ3","BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",98.88,"Episode_Unadjusted"
"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST","RCI(incl XBD)",99.43,"Episode_Unadjusted"
"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST","RCI(incl XBD)",99.45,"Episode_Unadjusted"
"RYW","BIRMINGHAM COMMUNITY HEALTHCARE NHS TRUST","RCI(incl XBD)",99.52,"Episode_Unadjusted"
"RFR","THE ROTHERHAM NHS FOUNDATION TRUST","RCI(incl XBD)",99.72,"Episode_Unadjusted"
"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST","RCI(incl XBD)",100.5,"Episode_Unadjusted"
"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","RCI(incl XBD)",100,"Episode_Unadjusted"
"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",100.71,"Episode_Unadjusted"
"RYF","SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST","RCI(incl XBD)",100.18,"Episode_Unadjusted"
"RTH","OXFORD UNIVERSITY HOSPITALS NHS TRUST","RCI(incl XBD)",100.17,"Episode_Unadjusted"
"RJE","UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST","RCI(incl XBD)",99.83,"Episode_Unadjusted"
"RVY","SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST","RCI(incl XBD)",101.08,"Episode_Unadjusted"
"RWD","UNITED LINCOLNSHIRE HOSPITALS NHS TRUST","RCI(incl XBD)",100.39,"Episode_Unadjusted"
"RYX","CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST","RCI(incl XBD)",100.63,"Episode_Unadjusted"
"RAP","NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST","RCI(incl XBD)",100.87,"Episode_Unadjusted"
"RN7","DARTFORD AND GRAVESHAM NHS TRUST","RCI(incl XBD)",101.73,"Episode_Unadjusted"
"RBS","ALDER HEY CHILDREN'S NHS FOUNDATION TRUST","RCI(incl XBD)",101.83,"Episode_Unadjusted"
"RMP","TAMESIDE HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",100.7,"Episode_Unadjusted"
"RXC","EAST SUSSEX HEALTHCARE NHS TRUST","RCI(incl XBD)",101.18,"Episode_Unadjusted"
"R1D","SHROPSHIRE COMMUNITY HEALTH NHS TRUST","RCI(incl XBD)",101.16,"Episode_Unadjusted"
"RTV","5 BOROUGHS PARTNERSHIP NHS FOUNDATION TRUST","RCI(incl XBD)",101.2,"Episode_Unadjusted"
"RE9","SOUTH TYNESIDE NHS FOUNDATION TRUST","RCI(incl XBD)",101.17,"Episode_Unadjusted"
"RY1","LIVERPOOL COMMUNITY HEALTH NHS TRUST","RCI(incl XBD)",101.46,"Episode_Unadjusted"
"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST","RCI(incl XBD)",101.28,"Episode_Unadjusted"
"R1F","ISLE OF WIGHT NHS TRUST","RCI(incl XBD)",101.95,"Episode_Unadjusted"
"RXH","BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST","RCI(incl XBD)",100.89,"Episode_Unadjusted"
"RGN","PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",102.24,"Episode_Unadjusted"
"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RCI(incl XBD)",101.83,"Episode_Unadjusted"
"RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST","RCI(incl XBD)",101.5,"Episode_Unadjusted"
"RW6","PENNINE ACUTE HOSPITALS NHS TRUST","RCI(incl XBD)",102.16,"Episode_Unadjusted"
"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","RCI(incl XBD)",102.61,"Episode_Unadjusted"
"RX8","YORKSHIRE AMBULANCE SERVICE NHS TRUST","RCI(incl XBD)",102.3,"Episode_Unadjusted"
"RLQ","WYE VALLEY NHS TRUST","RCI(incl XBD)",102.28,"Episode_Unadjusted"
"RKL","WEST LONDON MENTAL HEALTH NHS TRUST","RCI(incl XBD)",102.49,"Episode_Unadjusted"
"RWP","WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST","RCI(incl XBD)",103.02,"Episode_Unadjusted"
"RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST","RCI(incl XBD)",102.13,"Episode_Unadjusted"
"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","RCI(incl XBD)",102.83,"Episode_Unadjusted"
"RWF","MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST","RCI(incl XBD)",102.71,"Episode_Unadjusted"
"RTX","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","RCI(incl XBD)",102.03,"Episode_Unadjusted"
"RK5","SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",103.73,"Episode_Unadjusted"
"RYD","SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST","RCI(incl XBD)",103.16,"Episode_Unadjusted"
"RDD","BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",102.53,"Episode_Unadjusted"
"RWV","DEVON PARTNERSHIP NHS TRUST","RCI(incl XBD)",103.52,"Episode_Unadjusted"
"RYC","EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST","RCI(incl XBD)",103.8,"Episode_Unadjusted"
"RGT","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",104.06,"Episode_Unadjusted"
"RY2","BRIDGEWATER COMMUNITY HEALTHCARE NHS TRUST","RCI(incl XBD)",103.82,"Episode_Unadjusted"
"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST","RCI(incl XBD)",103.9,"Episode_Unadjusted"
"RNK","TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST","RCI(incl XBD)",104.06,"Episode_Unadjusted"
"RA4","YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",102.92,"Episode_Unadjusted"
"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST","RCI(incl XBD)",104.28,"Episode_Unadjusted"
"RD8","MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",104.79,"Episode_Unadjusted"
"RET","THE WALTON CENTRE NHS FOUNDATION TRUST","RCI(incl XBD)",104.54,"Episode_Unadjusted"
"RQW","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","RCI(incl XBD)",105.09,"Episode_Unadjusted"
"RQM","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",105.33,"Episode_Unadjusted"
"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","RCI(incl XBD)",105.55,"Episode_Unadjusted"
"RY9","HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST","RCI(incl XBD)",105.56,"Episode_Unadjusted"
"RYE","SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST","RCI(incl XBD)",105.56,"Episode_Unadjusted"
"RL1","THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",103.53,"Episode_Unadjusted"
"RQ8","MID ESSEX HOSPITAL SERVICES NHS TRUST","RCI(incl XBD)",105.96,"Episode_Unadjusted"
"R1C","SOLENT NHS TRUST","RCI(incl XBD)",106.35,"Episode_Unadjusted"
"RVR","EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST","RCI(incl XBD)",106.36,"Episode_Unadjusted"
"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","RCI(incl XBD)",106.56,"Episode_Unadjusted"
"RDU","FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",105.76,"Episode_Unadjusted"
"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","RCI(incl XBD)",106.85,"Episode_Unadjusted"
"RY8","DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST","RCI(incl XBD)",106.87,"Episode_Unadjusted"
"RQQ","HINCHINGBROOKE HEALTH CARE NHS TRUST","RCI(incl XBD)",108.75,"Episode_Unadjusted"
"RVJ","NORTH BRISTOL NHS TRUST","RCI(incl XBD)",107.54,"Episode_Unadjusted"
"RWK","EAST LONDON NHS FOUNDATION TRUST","RCI(incl XBD)",108.04,"Episode_Unadjusted"
"RJN","EAST CHESHIRE NHS TRUST","RCI(incl XBD)",107.63,"Episode_Unadjusted"
"RGM","PAPWORTH HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",108.38,"Episode_Unadjusted"
"RAL","ROYAL FREE LONDON NHS FOUNDATION TRUST","RCI(incl XBD)",107.77,"Episode_Unadjusted"
"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RCI(incl XBD)",108.83,"Episode_Unadjusted"
"RWG","WEST HERTFORDSHIRE HOSPITALS NHS TRUST","RCI(incl XBD)",108.45,"Episode_Unadjusted"
"RRK","UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST","RCI(incl XBD)",108.53,"Episode_Unadjusted"
"RAS","THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",109.41,"Episode_Unadjusted"
"RPA","MEDWAY NHS FOUNDATION TRUST","RCI(incl XBD)",109.29,"Episode_Unadjusted"
"RBZ","NORTHERN DEVON HEALTHCARE NHS TRUST","RCI(incl XBD)",108.92,"Episode_Unadjusted"
"RW3","CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",108.76,"Episode_Unadjusted"
"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST","RCI(incl XBD)",110.09,"Episode_Unadjusted"
"RBV","THE CHRISTIE NHS FOUNDATION TRUST","RCI(incl XBD)",110.57,"Episode_Unadjusted"
"RRJ","THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",111.17,"Episode_Unadjusted"
"RHW","ROYAL BERKSHIRE NHS FOUNDATION TRUST","RCI(incl XBD)",110.14,"Episode_Unadjusted"
"R1E","STAFFORDSHIRE AND STOKE ON TRENT PARTNERSHIP NHS TRUST","RCI(incl XBD)",109.32,"Episode_Unadjusted"
"RGD","LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST","RCI(incl XBD)",111.56,"Episode_Unadjusted"
"RJ7","ST GEORGE'S HEALTHCARE NHS TRUST","RCI(incl XBD)",111,"Episode_Unadjusted"
"RTQ","2GETHER NHS FOUNDATION TRUST","RCI(incl XBD)",111.9,"Episode_Unadjusted"
"RNL","NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST","RCI(incl XBD)",111.58,"Episode_Unadjusted"
"R1H","BARTS HEALTH NHS TRUST","RCI(incl XBD)",112.9,"Episode_Unadjusted"
"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST","RCI(incl XBD)",113.23,"Episode_Unadjusted"
"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST","RCI(incl XBD)",113.76,"Episode_Unadjusted"
"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST","RCI(incl XBD)",114.43,"Episode_Unadjusted"
"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST","RCI(incl XBD)",114.52,"Episode_Unadjusted"
"RJ2","LEWISHAM AND GREENWICH NHS TRUST","RCI(incl XBD)",113.48,"Episode_Unadjusted"
"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST","RCI(incl XBD)",116.55,"Episode_Unadjusted"
"RRU","LONDON AMBULANCE SERVICE NHS TRUST","RCI(incl XBD)",116.87,"Episode_Unadjusted"
"RJ6","CROYDON HEALTH SERVICES NHS TRUST","RCI(incl XBD)",117,"Episode_Unadjusted"
"R1K","THE LONDON NORTH WEST HEALTHCARE NHS TRUST ","RCI(incl XBD)",119.78,"Episode_Unadjusted"
"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST","RCI(incl XBD)",118.7,"Episode_Unadjusted"
"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","RCI(incl XBD)",119.25,"Episode_Unadjusted"
"RP6","MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",119.75,"Episode_Unadjusted"
"RKE","THE WHITTINGTON HOSPITAL NHS TRUST","RCI(incl XBD)",120.32,"Episode_Unadjusted"
"RP4","GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST","RCI(incl XBD)",122.14,"Episode_Unadjusted"
"RJZ","KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST","RCI(incl XBD)",122.58,"Episode_Unadjusted"
"RPY","THE ROYAL MARSDEN NHS FOUNDATION TRUST","RCI(incl XBD)",123.26,"Episode_Unadjusted"
"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST","RCI(incl XBD)",123.81,"Episode_Unadjusted"
"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST","RCI(incl XBD)",124.64,"Episode_Unadjusted"
"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","RCI(incl XBD)",128.05,"Episode_Unadjusted"
"RT3","ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST","RCI(incl XBD)",128.53,"Episode_Unadjusted"
"RRV","UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST","RCI(incl XBD)",128.15,"Episode_Unadjusted"
"RAN","ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST","RCI(incl XBD)",143.41,"Episode_Unadjusted"
"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST","RCI(incl XBD)",153.09,"Episode_Unadjusted"
"RT2","PENNINE CARE NHS FOUNDATION TRUST","RCI(excl XBD)",77.9,"Episode_Unadjusted"
"REN","THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST","RCI(excl XBD)",82.21,"Episode_Unadjusted"
"RW4","MERSEY CARE NHS TRUST","RCI(excl XBD)",82.4,"Episode_Unadjusted"
"RGR","WEST SUFFOLK NHS FOUNDATION TRUST","RCI(excl XBD)",82.84,"Episode_Unadjusted"
"RY7","WIRRAL COMMUNITY NHS TRUST","RCI(excl XBD)",83.61,"Episode_Unadjusted"
"REF","ROYAL CORNWALL HOSPITALS NHS TRUST","RCI(excl XBD)",84.38,"Episode_Unadjusted"
"RXW","SHREWSBURY AND TELFORD HOSPITAL NHS TRUST","RCI(excl XBD)",84.47,"Episode_Unadjusted"
"RM1","NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",84.88,"Episode_Unadjusted"
"RD1","ROYAL UNITED HOSPITAL BATH NHS TRUST","RCI(excl XBD)",85.02,"Episode_Unadjusted"
"RX6","NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST","RCI(excl XBD)",85.11,"Episode_Unadjusted"
"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",86.42,"Episode_Unadjusted"
"RY3","NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST","RCI(excl XBD)",86.52,"Episode_Unadjusted"
"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST","RCI(excl XBD)",87.08,"Episode_Unadjusted"
"RNA","THE DUDLEY GROUP NHS FOUNDATION TRUST","RCI(excl XBD)",87.26,"Episode_Unadjusted"
"RRE","SOUTH STAFFORDSHIRE AND SHROPSHIRE HEALTHCARE NHS FOUNDATION TRUST","RCI(excl XBD)",87.35,"Episode_Unadjusted"
"RDZ","THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",87.85,"Episode_Unadjusted"
"RTG","DERBY HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",88.02,"Episode_Unadjusted"
"RTD","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",88.12,"Episode_Unadjusted"
"RTF","NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST","RCI(excl XBD)",88.12,"Episode_Unadjusted"
"RMC","BOLTON NHS FOUNDATION TRUST","RCI(excl XBD)",88.36,"Episode_Unadjusted"
"RX7","NORTH WEST AMBULANCE SERVICE NHS TRUST","RCI(excl XBD)",88.69,"Episode_Unadjusted"
"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST","RCI(excl XBD)",89.12,"Episode_Unadjusted"
"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","RCI(excl XBD)",89.16,"Episode_Unadjusted"
"RYA","WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST","RCI(excl XBD)",89.19,"Episode_Unadjusted"
"RBL","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",89.6,"Episode_Unadjusted"
"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST","RCI(excl XBD)",89.78,"Episode_Unadjusted"
"RGQ","IPSWICH HOSPITAL NHS TRUST","RCI(excl XBD)",89.8,"Episode_Unadjusted"
"RNZ","SALISBURY NHS FOUNDATION TRUST","RCI(excl XBD)",89.98,"Episode_Unadjusted"
"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",90.04,"Episode_Unadjusted"
"RY6","LEEDS COMMUNITY HEALTHCARE NHS TRUST","RCI(excl XBD)",90.05,"Episode_Unadjusted"
"RYR","WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",90.17,"Episode_Unadjusted"
"RWE","UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST","RCI(excl XBD)",90.18,"Episode_Unadjusted"
"RTR","SOUTH TEES HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",90.24,"Episode_Unadjusted"
"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST","RCI(excl XBD)",90.39,"Episode_Unadjusted"
"RBT","MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",90.42,"Episode_Unadjusted"
"RJF","BURTON HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",90.56,"Episode_Unadjusted"
"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST","RCI(excl XBD)",90.58,"Episode_Unadjusted"
"RYV","CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST","RCI(excl XBD)",90.77,"Episode_Unadjusted"
"RH8","ROYAL DEVON AND EXETER NHS FOUNDATION TRUST","RCI(excl XBD)",90.82,"Episode_Unadjusted"
"RL4","THE ROYAL WOLVERHAMPTON NHS TRUST","RCI(excl XBD)",90.85,"Episode_Unadjusted"
"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST","RCI(excl XBD)",90.86,"Episode_Unadjusted"
"RNS","NORTHAMPTON GENERAL HOSPITAL NHS TRUST","RCI(excl XBD)",90.9,"Episode_Unadjusted"
"RWA","HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST","RCI(excl XBD)",90.97,"Episode_Unadjusted"
"RCF","AIREDALE NHS FOUNDATION TRUST","RCI(excl XBD)",91.18,"Episode_Unadjusted"
"RD3","POOLE HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",91.18,"Episode_Unadjusted"
"RP5","DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",91.2,"Episode_Unadjusted"
"RTP","SURREY AND SUSSEX HEALTHCARE NHS TRUST","RCI(excl XBD)",91.44,"Episode_Unadjusted"
"REP","LIVERPOOL WOMEN'S NHS FOUNDATION TRUST","RCI(excl XBD)",91.62,"Episode_Unadjusted"
"RC9","LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",91.71,"Episode_Unadjusted"
"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","RCI(excl XBD)",91.83,"Episode_Unadjusted"
"RCB","YORK TEACHING HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",91.91,"Episode_Unadjusted"
"RAJ","SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",92.03,"Episode_Unadjusted"
"RY4","HERTFORDSHIRE COMMUNITY NHS TRUST","RCI(excl XBD)",92.14,"Episode_Unadjusted"
"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",92.19,"Episode_Unadjusted"
"RBN","ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST","RCI(excl XBD)",92.2,"Episode_Unadjusted"
"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RCI(excl XBD)",92.41,"Episode_Unadjusted"
"RXN","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",92.55,"Episode_Unadjusted"
"RBK","WALSALL HEALTHCARE NHS TRUST","RCI(excl XBD)",92.72,"Episode_Unadjusted"
"RLN","CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST","RCI(excl XBD)",92.79,"Episode_Unadjusted"
"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","RCI(excl XBD)",92.79,"Episode_Unadjusted"
"R1J","GLOUCESTERSHIRE CARE SERVICES NHS TRUST","RCI(excl XBD)",92.92,"Episode_Unadjusted"
"RVW","NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST","RCI(excl XBD)",92.94,"Episode_Unadjusted"
"RBA","TAUNTON AND SOMERSET NHS FOUNDATION TRUST","RCI(excl XBD)",92.96,"Episode_Unadjusted"
"RFS","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",92.97,"Episode_Unadjusted"
"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","RCI(excl XBD)",93.3,"Episode_Unadjusted"
"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","RCI(excl XBD)",93.64,"Episode_Unadjusted"
"RA9","TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST ","RCI(excl XBD)",93.66,"Episode_Unadjusted"
"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RCI(excl XBD)",93.78,"Episode_Unadjusted"
"RPG","OXLEAS NHS FOUNDATION TRUST","RCI(excl XBD)",94.01,"Episode_Unadjusted"
"RHQ","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",94.12,"Episode_Unadjusted"
"RXK","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","RCI(excl XBD)",94.2,"Episode_Unadjusted"
"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",94.29,"Episode_Unadjusted"
"RHM","UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST","RCI(excl XBD)",94.3,"Episode_Unadjusted"
"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",94.31,"Episode_Unadjusted"
"RJC","SOUTH WARWICKSHIRE NHS FOUNDATION TRUST","RCI(excl XBD)",94.52,"Episode_Unadjusted"
"RA7","UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST","RCI(excl XBD)",94.68,"Episode_Unadjusted"
"RYY","KENT COMMUNITY HEALTH NHS TRUST","RCI(excl XBD)",94.81,"Episode_Unadjusted"
"RWW","WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST","RCI(excl XBD)",94.94,"Episode_Unadjusted"
"RCX","THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST","RCI(excl XBD)",95.01,"Episode_Unadjusted"
"RX1","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","RCI(excl XBD)",95.13,"Episode_Unadjusted"
"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST","RCI(excl XBD)",95.13,"Episode_Unadjusted"
"RDR","SUSSEX COMMUNITY NHS TRUST","RCI(excl XBD)",95.17,"Episode_Unadjusted"
"REM","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",95.3,"Episode_Unadjusted"
"RK9","PLYMOUTH HOSPITALS NHS TRUST","RCI(excl XBD)",95.34,"Episode_Unadjusted"
"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST","RCI(excl XBD)",95.34,"Episode_Unadjusted"
"RV9","HUMBER NHS FOUNDATION TRUST","RCI(excl XBD)",95.4,"Episode_Unadjusted"
"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST","RCI(excl XBD)",95.51,"Episode_Unadjusted"
"RWY","CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST","RCI(excl XBD)",95.51,"Episode_Unadjusted"
"RR7","GATESHEAD HEALTH NHS FOUNDATION TRUST","RCI(excl XBD)",95.63,"Episode_Unadjusted"
"RWJ","STOCKPORT NHS FOUNDATION TRUST","RCI(excl XBD)",95.84,"Episode_Unadjusted"
"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","RCI(excl XBD)",95.91,"Episode_Unadjusted"
"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","RCI(excl XBD)",95.92,"Episode_Unadjusted"
